Frequency,RinV
1045,9.15532e-05
1045,0.000213624
1045,3.05178e-05
1045,0.000183106
1045,0.000152589
1045,9.15532e-05
1045,0.000305178
1045,0.000183106
1045,0.000213624
1045,0.000122071
1045,0.000183106
1045,0.000183106
1045,0.000335695
1045,0.000213624
1045,0.000244142
1045,0.000183106
1045,0.000122071
1045,9.15532e-05
1045,0.000213624
1045,0.000244142
1045,0.000213624
1050,0.00271608
1050,0.00112916
1050,0.00186158
1050,0.00186158
1050,0.00167847
1050,0.00192261
1050,0.00183106
1050,0.00219728
1050,0.00207521
1050,0.00158692
1050,0.00216676
1050,0.00149537
1050,0.00173951
1050,0.00167847
1050,0.00173951
1050,0.00173951
1050,0.00161744
1050,0.00186158
1050,0.00183106
1050,0.00201418
1050,0.00173951
1050,0.00152589
1050,0.00167847
1050,0.00186158
1050,0.00204469
1050,0.0015564
1050,0.0018921
1050,0.00173951
1050,0.00170899
1050,0.00173951
1050,0.00164796
1050,0.00177003
1050,0.00173951
1050,0.00192261
1050,0.00170899
1050,0.00177003
1050,0.00177003
1050,0.00183106
1050,0.00183106
1050,0.00195314
1050,0.00167847
1050,0.00192261
1050,0.00173951
1050,0.00186158
1050,0.00177003
1050,0.00183106
1050,0.00167847
1050,0.00177003
1050,0.0018921
1050,0.00149537
1055,0.00170899
1055,0.000244142
1055,0.00039673
1055,0.00027466
1055,0.00039673
1055,0.000488285
1055,0.00027466
1055,0.000457766
1055,0.000305178
1055,0.000427248
1055,0.000366213
1055,9.15532e-05
1055,0.000701908
1055,0.00027466
1055,0.000457766
1055,0.000610355
1055,0.000122071
1055,0.000610355
1055,0.00039673
1055,0.000335695
1055,0.000610355
1055,0.000152589
1055,0.000610355
1055,0.000305178
1055,0.000244142
1055,0.00054932
1055,0.00027466
1055,0.000427248
1055,0.000488285
1055,0.00039673
1055,0.000732426
1055,0.000640873
1055,0.00039673
1055,0.000488285
1055,0.00054932
1055,0.000122071
1055,0.000732426
1055,0.000488285
1055,0.000335695
1055,0.000610355
1055,0.000457766
1055,0.000457766
1055,0.000640873
1055,0.000427248
1055,0.000488285
1055,0.000457766
1055,0.000335695
1055,0.000457766
1055,0.00054932
1055,0.000640873
1060,0.00167847
1060,0.000366213
1060,9.15532e-05
1060,0.00027466
1060,0.000152589
1060,0.000122071
1060,0.00027466
1060,0.000213624
1060,0.000183106
1060,0.000244142
1060,0.000152589
1060,0.000213624
1060,0.000122071
1060,0.000122071
1060,0.000152589
1060,0.000152589
1060,0.000183106
1060,9.15532e-05
1060,0.00027466
1060,0.000152589
1060,0.000183106
1060,0.000122071
1060,0.000183106
1060,0.000183106
1060,0.000122071
1060,0.000183106
1060,6.10356e-05
1060,0.000244142
1060,0.000122071
1060,0.000183106
1060,9.15532e-05
1060,0.000152589
1060,9.15532e-05
1060,0.000183106
1060,6.10356e-05
1060,0.000183106
1060,0.000152589
1060,0.000122071
1060,0.000213624
1060,0.000183106
1060,9.15532e-05
1060,0.000122071
1060,0.000122071
1060,0.00027466
1060,0.000183106
1060,6.10356e-05
1060,0.000122071
1060,6.10356e-05
1060,0.000213624
1060,6.10356e-05
1065,0.00112916
1065,0.000183106
1065,9.15532e-05
1065,6.10356e-05
1065,3.05178e-05
1065,3.05178e-05
1065,0.0
1065,6.10356e-05
1065,0.0
1065,6.10356e-05
1065,0.000122071
1065,3.05178e-05
1065,9.15532e-05
1065,3.05178e-05
1065,3.05178e-05
1065,6.10356e-05
1065,6.10356e-05
1065,6.10356e-05
1065,9.15532e-05
1065,0.0
1065,0.0
1065,9.15532e-05
1065,9.15532e-05
1065,3.05178e-05
1065,6.10356e-05
1065,9.15532e-05
1065,9.15532e-05
1065,3.05178e-05
1065,0.000122071
1065,6.10356e-05
1065,3.05178e-05
1065,0.0
1065,3.05178e-05
1065,6.10356e-05
1065,6.10356e-05
1065,6.10356e-05
1065,6.10356e-05
1065,6.10356e-05
1065,3.05178e-05
1065,9.15532e-05
1065,9.15532e-05
1065,0.0
1065,6.10356e-05
1065,6.10356e-05
1065,6.10356e-05
1065,0.0
1065,3.05178e-05
1065,0.000152589
1065,3.05178e-05
1065,3.05178e-05
1070,0.000579838
1070,0.000122071
1070,3.05178e-05
1070,6.10356e-05
1070,3.05178e-05
1070,6.10356e-05
1070,3.05178e-05
1070,3.05178e-05
1070,0.0
1070,0.0
1070,3.05178e-05
1070,6.10356e-05
1070,6.10356e-05
1070,3.05178e-05
1070,6.10356e-05
1070,6.10356e-05
1070,6.10356e-05
1070,0.0
1070,9.15532e-05
1070,6.10356e-05
1070,3.05178e-05
1070,3.05178e-05
1070,3.05178e-05
1070,9.15532e-05
1070,3.05178e-05
1070,6.10356e-05
1070,9.15532e-05
1070,9.15532e-05
1070,6.10356e-05
1070,6.10356e-05
1070,6.10356e-05
1070,3.05178e-05
1070,6.10356e-05
1070,3.05178e-05
1070,3.05178e-05
1070,6.10356e-05
1070,0.000122071
1070,3.05178e-05
1070,3.05178e-05
1070,0.000122071
1070,9.15532e-05
1070,6.10356e-05
1070,6.10356e-05
1070,6.10356e-05
1070,3.05178e-05
1070,3.05178e-05
1070,9.15532e-05
1070,0.0
1070,0.0
1070,3.05178e-05
1075,0.00177003
1075,0.00039673
1075,9.15532e-05
1075,9.15532e-05
1075,6.10356e-05
1075,9.15532e-05
1075,9.15532e-05
1075,0.000122071
1075,9.15532e-05
1075,3.05178e-05
1075,0.000122071
1075,0.000122071
1075,3.05178e-05
1075,6.10356e-05
1075,0.000122071
1075,0.000183106
1075,0.000152589
1075,0.000122071
1075,0.000122071
1075,9.15532e-05
1075,6.10356e-05
1075,0.000183106
1075,6.10356e-05
1075,0.000152589
1075,0.000152589
1075,9.15532e-05
1075,9.15532e-05
1075,9.15532e-05
1075,9.15532e-05
1075,3.05178e-05
1075,6.10356e-05
1075,6.10356e-05
1075,9.15532e-05
